kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,7,1000000,213,1678629302.000,1678.629,595724.142,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,8,1000000,213,1675916914.000,1675.917,596688.291,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,9,1000000,213,1682703065.000,1682.703,594281.915,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,10,1000000,213,1684074745.000,1684.075,593797.872,213000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,1,1000000,1193,8670165775.000,8670.166,115338.048,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,2,1000000,1193,8627638756.000,8627.639,115906.568,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,8641638400.000,8641.638,115718.797,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,8629556331.000,8629.556,115880.813,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,8665300946.000,8665.301,115402.801,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,8695997343.000,8695.997,114995.435,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,8662927710.000,8662.928,115434.416,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,8621864231.000,8621.864,115984.197,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,8637610725.000,8637.611,115772.756,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,8628081803.000,8628.082,115900.616,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,8678835322.000,8678.835,115222.834,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,8659726947.000,8659.727,115477.082,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,8731240336.000,8731.240,114531.265,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,8706064093.000,8706.064,114862.467,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,8644830682.000,8644.831,115676.065,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,8676440968.000,8676.441,115254.631,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,8653501700.000,8653.502,115560.155,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,8656705862.000,8656.706,115517.382,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,8651596545.000,8651.597,115585.603,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,8657045484.000,8657.045,115512.850,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,1,1000000,49,66588411.000,66.588,15017628.218,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,2,1000000,49,67414382.000,67.414,14833630.011,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,3,1000000,49,68707139.000,68.707,14554528.315,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,4,1000000,49,65270209.000,65.270,15320925.355,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,5,1000000,49,67527680.000,67.528,14808742.134,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,6,1000000,49,65672744.000,65.673,15227017.163,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,7,1000000,49,66313552.000,66.314,15079873.870,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,8,1000000,49,65466390.000,65.466,15275013.637,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,9,1000000,49,64687927.000,64.688,15458835.155,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,10,1000000,49,66653203.000,66.653,15003029.937,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,1,1000000,49,58281295.000,58.281,17158163.696,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,2,1000000,49,60026434.000,60.026,16659327.122,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,3,1000000,49,59695140.000,59.695,16751782.473,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,4,1000000,49,59481989.000,59.482,16811811.723,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,5,1000000,49,59744370.000,59.744,16737978.825,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,6,1000000,49,60621499.000,60.621,16495797.968,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,7,1000000,49,60026703.000,60.027,16659252.466,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,8,1000000,49,58958724.000,58.959,16961018.356,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,9,1000000,49,58379236.000,58.379,17129377.986,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,10,1000000,49,58311281.000,58.311,17149340.279,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,1,1000000,213,169060906.000,169.061,5915028.043,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,2,1000000,213,167517784.000,167.518,5969515.452,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,3,1000000,213,168989297.000,168.989,5917534.529,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,4,1000000,213,167607993.000,167.608,5966302.574,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,5,1000000,213,168533051.000,168.533,5933554.244,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,6,1000000,213,167543065.000,167.543,5968614.696,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,7,1000000,213,168648945.000,168.649,5929476.760,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,8,1000000,213,166868376.000,166.868,5992747.242,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,9,1000000,213,168807827.000,168.808,5923895.934,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,10,1000000,213,168928199.000,168.928,5919674.784,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,1,1000000,213,162266974.000,162.267,6162683.480,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,2,1000000,213,161127311.000,161.127,6206272.505,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,3,1000000,213,159561005.000,159.561,6267195.422,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,4,1000000,213,159132945.000,159.133,6284053.877,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,5,1000000,213,161597892.000,161.598,6188199.534,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,6,1000000,213,157837802.000,157.838,6335617.877,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,7,1000000,213,159613700.000,159.614,6265126.364,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,8,1000000,213,160874882.000,160.875,6216010.775,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,9,1000000,213,162697878.000,162.698,6146361.663,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,10,1000000,213,161599812.000,161.600,6188126.011,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,1,1000000,1193,928215064.000,928.215,1077336.534,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,2,1000000,1193,922784253.000,922.784,1083676.923,1193000000
